2025-10-24 13:59:52.752 [Info] [Lifecycle] Mod enabled | action=validate_dependencies
2025-10-24 14:02:37.346 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=1734 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.346 [Debug] [Hook] TM:PE junction restriction request | nodeId=1734 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.347 [Info] [General] Applied remote junction restrictions node=1734
2025-10-24 14:02:37.347 [Info] [General] Received JunctionRestrictionsApplied node=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.348 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.348 [Debug] [Hook] TM:PE junction restriction request | nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.348 [Info] [General] Applied remote junction restrictions node=30515
2025-10-24 14:02:37.349 [Info] [General] Received PrioritySignApplied node=30515 segment=13951 sign=None
2025-10-24 14:02:37.349 [Debug] [Hook] TM:PE priority sign request | nodeId=30515 segmentId=13951 signType=None
2025-10-24 14:02:37.350 [Info] [General] Applied remote priority sign node=30515 segment=13951 -> None
2025-10-24 14:02:37.350 [Info] [General] Received PrioritySignApplied node=30515 segment=15858 sign=None
2025-10-24 14:02:37.351 [Debug] [Hook] TM:PE priority sign request | nodeId=30515 segmentId=15858 signType=None
2025-10-24 14:02:37.351 [Info] [General] Applied remote priority sign node=30515 segment=15858 -> None
2025-10-24 14:02:37.351 [Info] [General] Received PrioritySignApplied node=14074 segment=15858 sign=None
2025-10-24 14:02:37.352 [Debug] [Hook] TM:PE priority sign request | nodeId=14074 segmentId=15858 signType=None
2025-10-24 14:02:37.353 [Info] [General] Applied remote priority sign node=14074 segment=15858 -> None
2025-10-24 14:02:37.353 [Info] [General] Received JunctionRestrictionsApplied node=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.353 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.354 [Debug] [Hook] TM:PE junction restriction request | nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.354 [Info] [General] Applied remote junction restrictions node=30515
2025-10-24 14:02:37.355 [Info] [General] Received JunctionRestrictionsApplied node=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.355 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.355 [Debug] [Hook] TM:PE junction restriction request | nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.356 [Info] [General] Applied remote junction restrictions node=14074
2025-10-24 14:02:37.356 [Info] [General] Received PrioritySignApplied node=9845 segment=24388 sign=None
2025-10-24 14:02:37.356 [Debug] [Hook] TM:PE priority sign request | nodeId=9845 segmentId=24388 signType=None
2025-10-24 14:02:37.357 [Info] [General] Applied remote priority sign node=9845 segment=24388 -> None
2025-10-24 14:02:37.357 [Info] [General] Received PrioritySignApplied node=9845 segment=27634 sign=None
2025-10-24 14:02:37.358 [Debug] [Hook] TM:PE priority sign request | nodeId=9845 segmentId=27634 signType=None
2025-10-24 14:02:37.358 [Info] [General] Applied remote priority sign node=9845 segment=27634 -> None
2025-10-24 14:02:37.359 [Info] [General] Received JunctionRestrictionsApplied node=30720 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.359 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=30720 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.360 [Debug] [Hook] TM:PE junction restriction request | nodeId=30720 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.360 [Info] [General] Applied remote junction restrictions node=30720
2025-10-24 14:02:37.361 [Info] [General] Received JunctionRestrictionsApplied node=9845 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.361 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=9845 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.362 [Debug] [Hook] TM:PE junction restriction request | nodeId=9845 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:37.362 [Info] [General] Applied remote junction restrictions node=9845
2025-10-24 14:02:38.290 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.291 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.291 [Debug] [Synchronization] Lane mapping broadcast | segment=696 laneIndex=0 hostLane=61539 guid=LaneGuid(Segment=696, Build=4628, Prefab=0, Lane=0, Seq=1) version=31 reason=priority_signs
2025-10-24 14:02:38.292 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.293 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.293 [Debug] [Synchronization] Lane mapping broadcast | segment=696 laneIndex=1 hostLane=172509 guid=LaneGuid(Segment=696, Build=4628, Prefab=0, Lane=1, Seq=1) version=32 reason=priority_signs
2025-10-24 14:02:38.293 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.294 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.294 [Debug] [Synchronization] Lane mapping broadcast | segment=696 laneIndex=2 hostLane=36654 guid=LaneGuid(Segment=696, Build=4628, Prefab=0, Lane=2, Seq=1) version=33 reason=priority_signs
2025-10-24 14:02:38.295 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.295 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.295 [Debug] [Synchronization] Lane mapping broadcast | segment=696 laneIndex=3 hostLane=219041 guid=LaneGuid(Segment=696, Build=4628, Prefab=0, Lane=3, Seq=1) version=34 reason=priority_signs
2025-10-24 14:02:38.296 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.296 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.296 [Debug] [Synchronization] Lane mapping broadcast | segment=696 laneIndex=4 hostLane=85629 guid=LaneGuid(Segment=696, Build=4628, Prefab=0, Lane=4, Seq=1) version=35 reason=priority_signs
2025-10-24 14:02:38.297 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.297 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.297 [Debug] [Synchronization] Lane mapping broadcast | segment=696 laneIndex=5 hostLane=69444 guid=LaneGuid(Segment=696, Build=4628, Prefab=0, Lane=5, Seq=1) version=36 reason=priority_signs
2025-10-24 14:02:38.298 [Debug] [Hook] TM:PE priority sign query | nodeId=14074 segmentId=15858 signType=None
2025-10-24 14:02:38.298 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.299 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.299 [Debug] [Hook] TM:PE priority sign query | nodeId=14074 segmentId=696 signType=None
2025-10-24 14:02:38.299 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.300 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.300 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.300 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.301 [Debug] [Synchronization] Lane mapping broadcast | segment=17230 laneIndex=0 hostLane=110001 guid=LaneGuid(Segment=17230, Build=4631, Prefab=0, Lane=0, Seq=1) version=37 reason=priority_signs
2025-10-24 14:02:38.301 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.301 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.301 [Debug] [Synchronization] Lane mapping broadcast | segment=17230 laneIndex=1 hostLane=4922 guid=LaneGuid(Segment=17230, Build=4631, Prefab=0, Lane=1, Seq=1) version=38 reason=priority_signs
2025-10-24 14:02:38.302 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.302 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.302 [Debug] [Synchronization] Lane mapping broadcast | segment=17230 laneIndex=2 hostLane=3657 guid=LaneGuid(Segment=17230, Build=4631, Prefab=0, Lane=2, Seq=1) version=39 reason=priority_signs
2025-10-24 14:02:38.303 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.303 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.304 [Debug] [Synchronization] Lane mapping broadcast | segment=17230 laneIndex=3 hostLane=29605 guid=LaneGuid(Segment=17230, Build=4631, Prefab=0, Lane=3, Seq=1) version=40 reason=priority_signs
2025-10-24 14:02:38.304 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.305 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.305 [Debug] [Synchronization] Lane mapping broadcast | segment=17230 laneIndex=4 hostLane=204196 guid=LaneGuid(Segment=17230, Build=4631, Prefab=0, Lane=4, Seq=1) version=41 reason=priority_signs
2025-10-24 14:02:38.305 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.306 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:38.306 [Debug] [Synchronization] Lane mapping broadcast | segment=17230 laneIndex=5 hostLane=1307 guid=LaneGuid(Segment=17230, Build=4631, Prefab=0, Lane=5, Seq=1) version=42 reason=priority_signs
2025-10-24 14:02:38.307 [Debug] [Hook] TM:PE priority sign query | nodeId=14211 segmentId=696 signType=None
2025-10-24 14:02:38.307 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.307 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.308 [Debug] [Hook] TM:PE priority sign query | nodeId=14211 segmentId=17230 signType=None
2025-10-24 14:02:38.308 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.308 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.309 [Debug] [Hook] TM:PE junction restriction query | nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.309 [Debug] [Diagnostics] Junction restrictions dispatch | origin=change_dispatcher nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.310 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.310 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.310 [Debug] [Hook] TM:PE junction restriction query | nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.311 [Debug] [Diagnostics] Junction restrictions dispatch | origin=change_dispatcher nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.311 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.311 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.312 [Debug] [Hook] TM:PE priority sign query | nodeId=30515 segmentId=13951 signType=None
2025-10-24 14:02:38.313 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.313 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.313 [Debug] [Hook] TM:PE priority sign query | nodeId=30515 segmentId=15858 signType=None
2025-10-24 14:02:38.314 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.314 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.314 [Debug] [Hook] TM:PE priority sign query | nodeId=14074 segmentId=15858 signType=None
2025-10-24 14:02:38.315 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.315 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.316 [Debug] [Hook] TM:PE priority sign query | nodeId=14074 segmentId=696 signType=None
2025-10-24 14:02:38.316 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.317 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.317 [Debug] [Hook] TM:PE junction restriction query | nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.318 [Debug] [Diagnostics] Junction restrictions dispatch | origin=change_dispatcher nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.318 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.319 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.319 [Debug] [Hook] TM:PE junction restriction query | nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.319 [Debug] [Diagnostics] Junction restrictions dispatch | origin=change_dispatcher nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.320 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.320 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.321 [Debug] [Hook] TM:PE priority sign query | nodeId=14211 segmentId=696 signType=None
2025-10-24 14:02:38.321 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.321 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.323 [Debug] [Hook] TM:PE priority sign query | nodeId=14211 segmentId=17230 signType=None
2025-10-24 14:02:38.323 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.324 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.324 [Debug] [Hook] TM:PE priority sign query | nodeId=7525 segmentId=17230 signType=None
2025-10-24 14:02:38.324 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.325 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:38.325 [Debug] [Hook] TM:PE junction restriction query | nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.326 [Debug] [Diagnostics] Junction restrictions dispatch | origin=change_dispatcher nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.326 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.326 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.327 [Debug] [Hook] TM:PE junction restriction query | nodeId=7525 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.327 [Debug] [Diagnostics] Junction restrictions dispatch | origin=change_dispatcher nodeId=7525 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.328 [Debug] [Network] Dispatch command | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.328 [Debug] [Network] Dispatch complete | direction=all type=JunctionRestrictionsApplied
2025-10-24 14:02:38.515 [Info] [General] Received PrioritySignApplied node=14074 segment=15858 sign=None
2025-10-24 14:02:38.516 [Debug] [Hook] TM:PE priority sign request | nodeId=14074 segmentId=15858 signType=None
2025-10-24 14:02:38.516 [Info] [General] Applied remote priority sign node=14074 segment=15858 -> None
2025-10-24 14:02:38.517 [Info] [General] Received PrioritySignApplied node=14074 segment=696 sign=None
2025-10-24 14:02:38.517 [Debug] [Hook] TM:PE priority sign request | nodeId=14074 segmentId=696 signType=None
2025-10-24 14:02:38.517 [Info] [General] Applied remote priority sign node=14074 segment=696 -> None
2025-10-24 14:02:38.518 [Info] [General] Received PrioritySignApplied node=14211 segment=696 sign=None
2025-10-24 14:02:38.518 [Debug] [Hook] TM:PE priority sign request | nodeId=14211 segmentId=696 signType=None
2025-10-24 14:02:38.518 [Info] [General] Applied remote priority sign node=14211 segment=696 -> None
2025-10-24 14:02:38.519 [Info] [General] Received PrioritySignApplied node=14211 segment=17230 sign=None
2025-10-24 14:02:38.519 [Debug] [Hook] TM:PE priority sign request | nodeId=14211 segmentId=17230 signType=None
2025-10-24 14:02:38.519 [Info] [General] Applied remote priority sign node=14211 segment=17230 -> None
2025-10-24 14:02:38.520 [Info] [General] Received JunctionRestrictionsApplied node=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.520 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.521 [Debug] [Hook] TM:PE junction restriction request | nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.521 [Info] [General] Applied remote junction restrictions node=14074
2025-10-24 14:02:38.521 [Info] [General] Received JunctionRestrictionsApplied node=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.521 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.521 [Debug] [Hook] TM:PE junction restriction request | nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.522 [Info] [General] Applied remote junction restrictions node=14211
2025-10-24 14:02:38.522 [Info] [General] Received PrioritySignApplied node=30515 segment=13951 sign=None
2025-10-24 14:02:38.522 [Debug] [Hook] TM:PE priority sign request | nodeId=30515 segmentId=13951 signType=None
2025-10-24 14:02:38.523 [Info] [General] Applied remote priority sign node=30515 segment=13951 -> None
2025-10-24 14:02:38.523 [Info] [General] Received PrioritySignApplied node=30515 segment=15858 sign=None
2025-10-24 14:02:38.524 [Debug] [Hook] TM:PE priority sign request | nodeId=30515 segmentId=15858 signType=None
2025-10-24 14:02:38.524 [Info] [General] Applied remote priority sign node=30515 segment=15858 -> None
2025-10-24 14:02:38.524 [Info] [General] Received PrioritySignApplied node=14074 segment=15858 sign=None
2025-10-24 14:02:38.525 [Debug] [Hook] TM:PE priority sign request | nodeId=14074 segmentId=15858 signType=None
2025-10-24 14:02:38.525 [Info] [General] Applied remote priority sign node=14074 segment=15858 -> None
2025-10-24 14:02:38.526 [Info] [General] Received PrioritySignApplied node=14074 segment=696 sign=None
2025-10-24 14:02:38.526 [Debug] [Hook] TM:PE priority sign request | nodeId=14074 segmentId=696 signType=None
2025-10-24 14:02:38.527 [Info] [General] Applied remote priority sign node=14074 segment=696 -> None
2025-10-24 14:02:38.527 [Info] [General] Received JunctionRestrictionsApplied node=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.527 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.528 [Debug] [Hook] TM:PE junction restriction request | nodeId=30515 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.528 [Info] [General] Applied remote junction restrictions node=30515
2025-10-24 14:02:38.529 [Info] [General] Received JunctionRestrictionsApplied node=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.529 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.529 [Debug] [Hook] TM:PE junction restriction request | nodeId=14074 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.530 [Info] [General] Applied remote junction restrictions node=14074
2025-10-24 14:02:38.530 [Info] [General] Received PrioritySignApplied node=14211 segment=696 sign=None
2025-10-24 14:02:38.530 [Debug] [Hook] TM:PE priority sign request | nodeId=14211 segmentId=696 signType=None
2025-10-24 14:02:38.531 [Info] [General] Applied remote priority sign node=14211 segment=696 -> None
2025-10-24 14:02:38.531 [Info] [General] Received PrioritySignApplied node=14211 segment=17230 sign=None
2025-10-24 14:02:38.531 [Debug] [Hook] TM:PE priority sign request | nodeId=14211 segmentId=17230 signType=None
2025-10-24 14:02:38.532 [Info] [General] Applied remote priority sign node=14211 segment=17230 -> None
2025-10-24 14:02:38.532 [Info] [General] Received PrioritySignApplied node=7525 segment=17230 sign=None
2025-10-24 14:02:38.532 [Debug] [Hook] TM:PE priority sign request | nodeId=7525 segmentId=17230 signType=None
2025-10-24 14:02:38.533 [Info] [General] Applied remote priority sign node=7525 segment=17230 -> None
2025-10-24 14:02:38.533 [Info] [General] Received JunctionRestrictionsApplied node=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.533 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.534 [Debug] [Hook] TM:PE junction restriction request | nodeId=14211 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.534 [Info] [General] Applied remote junction restrictions node=14211
2025-10-24 14:02:38.535 [Info] [General] Received JunctionRestrictionsApplied node=7525 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.535 [Debug] [Diagnostics] Junction restrictions received | origin=applied_handler nodeId=7525 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.535 [Debug] [Hook] TM:PE junction restriction request | nodeId=7525 state=UTurns=<null>, LaneChange=<null>, Blocked=<null>, Pedestrians=<null>, NearTurnOnRed=<null>, FarTurnOnRed=<null>
2025-10-24 14:02:38.536 [Info] [General] Applied remote junction restrictions node=7525
2025-10-24 14:02:39.227 [Debug] [Hook] TM:PE priority sign query | nodeId=14211 segmentId=696 signType=None
2025-10-24 14:02:39.228 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:39.228 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:39.229 [Debug] [Hook] TM:PE priority sign query | nodeId=14211 segmentId=17230 signType=None
2025-10-24 14:02:39.229 [Debug] [Network] Dispatch command | direction=all type=PrioritySignApplied
2025-10-24 14:02:39.230 [Debug] [Network] Dispatch complete | direction=all type=PrioritySignApplied
2025-10-24 14:02:39.230 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:39.231 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:39.231 [Debug] [Synchronization] Lane mapping broadcast | segment=21545 laneIndex=0 hostLane=118542 guid=LaneGuid(Segment=21545, Build=4638, Prefab=0, Lane=0, Seq=1) version=43 reason=junction_restrictions
2025-10-24 14:02:39.231 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
2025-10-24 14:02:39.231 [Debug] [Network] Dispatch complete | direction=all type=LaneMappingChanged
2025-10-24 14:02:39.231 [Debug] [Synchronization] Lane mapping broadcast | segment=21545 laneIndex=1 hostLane=182076 guid=LaneGuid(Segment=21545, Build=4638, Prefab=0, Lane=1, Seq=1) version=44 reason=junction_restrictions
2025-10-24 14:02:39.232 [Debug] [Network] Dispatch command | direction=all type=LaneMappingChanged
